date,BTC,ETH,SOL,BNB,XRP,ADA,AVAX,DOT,LINK,MATIC,UNI,ATOM,LTC,BCH,ETC,DOGE,XLM,ALGO,VET,FIL,AAVE,CRV,NEAR,TRX,EOS
2023-08-12,29430.17,1849.93,24.91,240.3,0.6276,0.2919,12.39,5.04,7.442,0.6822,6.224,8.421,83.47,228.7,17.73,0.0767,0.1379,0.1157,0.01792,4.129,66.2,0.585,1.343,0.07751,0.728
2023-08-13,29303.84,1840.73,24.23,240.2,0.6256,0.2894,12.27,4.987,7.369,0.6773,6.086,8.375,81.92,228.4,17.53,0.07479,0.1378,0.1169,0.01808,4.096,65.65,0.577,1.34,0.07711,0.72
2023-08-14,29430.93,1845.5,25.18,240.4,0.6343,0.2906,12.37,4.989,7.412,0.6796,6.261,8.516,82.11,230.2,17.51,0.07469,0.1362,0.115,0.01861,4.077,65.56,0.581,1.337,0.07748,0.719
2023-08-15,29200.0,1828.98,23.9,236.7,0.6104,0.282,11.83,4.818,7.043,0.6389,5.953,8.109,79.26,228.9,16.71,0.07093,0.1303,0.1083,0.01763,3.857,63.52,0.555,1.281,0.07634,0.679
2023-08-16,28730.51,1807.81,22.82,232.0,0.5889,0.2747,11.38,4.672,6.762,0.6238,5.459,7.802,74.56,208.2,16.24,0.06717,0.1267,0.1028,0.01689,3.729,60.38,0.541,1.21,0.07465,0.632
2023-08-17,26623.41,1681.49,21.66,218.1,0.5064,0.2553,10.57,4.429,6.189,0.5718,4.989,7.387,64.77,184.2,14.93,0.06102,0.1132,0.093,0.01567,3.438,55.43,0.4944,1.12,0.07265,0.57
2023-08-18,26054.0,1661.59,21.34,216.1,0.5062,0.264,10.81,4.51,6.176,0.5776,4.907,7.571,63.98,187.5,15.43,0.06326,0.1167,0.0954,0.01601,3.501,55.84,0.495,1.143,0.07297,0.574
2023-08-19,26100.01,1669.67,21.9,216.8,0.5199,0.2688,10.81,4.517,6.181,0.577,4.909,7.703,64.18,187.1,15.56,0.06379,0.1238,0.0967,0.01604,3.571,56.59,0.5031,1.166,0.07408,0.583
2023-08-20,26189.99,1685.24,21.77,216.5,0.5384,0.2703,10.86,4.519,6.22,0.5801,4.903,7.866,65.25,188.9,15.57,0.06384,0.1297,0.0972,0.01636,3.564,57.12,0.4989,1.168,0.07591,0.585
2023-08-21,26126.92,1667.55,21.2,210.4,0.5245,0.2628,10.36,4.427,6.174,0.5571,4.765,7.546,67.0,185.7,15.79,0.06252,0.1248,0.0963,0.01613,3.415,55.55,0.4782,1.131,0.0751,0.581
2023-08-22,26056.0,1634.99,20.59,210.9,0.521,0.2588,10.15,4.423,6.112,0.5489,4.67,7.401,64.83,184.9,15.52,0.06259,0.1207,0.0973,0.01598,3.393,54.94,0.4752,1.172,0.07548,0.576
2023-08-23,26432.72,1679.61,21.74,216.6,0.5301,0.2681,10.33,4.489,6.352,0.5571,4.765,7.429,65.64,193.8,16.2,0.06379,0.1275,0.0987,0.01633,3.452,57.18,0.468,1.21,0.0776,0.593
2023-08-24,26180.05,1661.16,21.06,219.0,0.5187,0.2659,10.12,4.424,6.084,0.5471,4.659,7.206,64.88,194.2,16.04,0.06308,0.1239,0.0975,0.01589,3.3,57.49,0.4544,1.195,0.07664,0.586
2023-08-25,26060.01,1653.8,20.42,218.4,0.5258,0.2612,10.04,4.49,6.014,0.5463,4.551,7.246,65.13,192.1,16.01,0.06312,0.1239,0.0968,0.01604,3.237,56.96,0.4551,1.191,0.07724,0.588
2023-08-26,26017.37,1647.04,20.29,216.5,0.5231,0.261,10.09,4.507,6.006,0.5484,4.601,7.154,65.01,190.1,15.86,0.06289,0.1209,0.0954,0.01585,3.26,56.69,0.4526,1.192,0.07745,0.584
2023-08-27,26101.77,1658.33,20.79,218.4,0.5236,0.2634,10.2,4.489,6.03,0.5559,4.685,7.18,65.39,197.8,16.02,0.06318,0.121,0.0953,0.01598,3.318,58.35,0.4602,1.179,0.07755,0.593
2023-08-28,26120.0,1653.08,20.56,218.8,0.5232,0.2676,10.37,4.61,5.981,0.5622,4.672,7.267,65.52,190.7,15.91,0.06345,0.12,0.0973,0.01597,3.395,58.27,0.4867,1.194,0.07634,0.591
2023-08-29,27716.34,1729.42,21.79,226.9,0.5398,0.2726,10.81,4.678,6.194,0.5936,4.799,7.443,68.86,225.2,16.89,0.0664,0.1245,0.1006,0.01663,3.498,59.58,0.4836,1.227,0.07732,0.621
2023-08-30,27299.99,1705.23,20.82,223.8,0.5284,0.2654,10.41,4.534,5.925,0.575,4.64,7.221,67.65,215.9,16.01,0.06588,0.1204,0.0969,0.01625,3.416,57.77,0.4737,1.204,0.07562,0.628
2023-08-31,25940.78,1645.76,19.74,216.7,0.511,0.2554,9.98,4.271,5.879,0.5496,4.372,6.924,63.89,207.6,15.53,0.06376,0.1149,0.0931,0.01576,3.214,55.56,0.4528,1.156,0.07673,0.587
2023-09-01,25805.05,1629.12,19.33,213.7,0.498,0.2551,9.92,4.218,5.941,0.5405,4.262,6.665,62.98,199.6,15.37,0.06388,0.1142,0.0921,0.01552,3.173,54.53,0.4384,1.127,0.07608,0.581
2023-09-02,25869.51,1637.03,19.5,214.4,0.4988,0.2562,9.92,4.261,5.972,0.5409,4.4,6.825,64.59,195.0,15.45,0.06348,0.1135,0.0944,0.01549,3.188,55.22,0.4375,1.121,0.07702,0.577
2023-09-03,25971.21,1635.84,19.57,214.4,0.5047,0.2559,9.88,4.259,6.027,0.5422,4.411,6.805,63.93,196.1,15.38,0.06317,0.1187,0.0945,0.01552,3.166,54.8,0.4344,1.125,0.07703,0.58
2023-09-04,25826.02,1630.51,19.52,215.2,0.5087,0.2561,9.81,4.26,6.012,0.5545,4.443,6.723,63.75,193.9,15.37,0.06326,0.1244,0.094,0.0155,3.178,54.7,0.4368,1.127,0.07751,0.583
2023-09-05,25792.1,1634.45,20.26,214.6,0.5056,0.2578,9.91,4.257,6.137,0.5585,4.38,6.813,63.15,192.1,15.39,0.06402,0.1224,0.0942,0.01565,3.236,55.54,0.444,1.128,0.07746,0.591
2023-09-06,25759.95,1633.15,19.64,215.2,0.5033,0.2577,9.95,4.272,6.302,0.5586,4.461,6.895,62.87,193.1,15.49,0.06365,0.1239,0.0942,0.01563,3.246,55.13,0.451,1.131,0.07893,0.581
2023-09-07,26255.0,1648.11,19.92,217.1,0.505,0.2579,10.1,4.294,6.387,0.5553,4.477,6.948,63.71,193.6,15.58,0.06365,0.1255,0.0979,0.01578,3.265,56.33,0.447,1.154,0.07917,0.587
2023-09-08,25910.5,1636.44,19.61,214.7,0.505,0.2544,9.93,4.253,6.28,0.5439,4.366,6.837,62.61,193.1,15.43,0.06371,0.127,0.0963,0.01569,3.227,56.5,0.4413,1.151,0.07915,0.585
2023-09-09,25901.61,1635.54,19.44,214.1,0.5038,0.2533,9.84,4.236,6.165,0.5395,4.321,6.851,63.06,193.1,15.4,0.06339,0.1315,0.0941,0.01556,3.24,56.21,0.4431,1.166,0.07917,0.584
2023-09-10,25841.61,1617.42,18.24,212.4,0.4969,0.249,9.47,4.149,6.015,0.5233,4.22,6.66,61.11,190.3,15.08,0.0613,0.1338,0.0921,0.01523,3.113,54.03,0.4272,1.151,0.0783,0.564
2023-09-11,25162.52,1551.85,17.72,206.1,0.4744,0.2421,9.23,3.989,5.829,0.5035,4.112,6.375,58.85,184.2,14.71,0.06049,0.1285,0.0887,0.01476,3.026,52.12,0.4081,1.102,0.07755,0.541
2023-09-12,25840.1,1592.97,17.92,210.7,0.4804,0.2455,9.22,3.986,5.957,0.5065,4.196,6.38,59.96,198.5,14.97,0.0609,0.1211,0.0895,0.01647,3.089,53.04,0.4016,1.071,0.08075,0.547
2023-09-13,26222.0,1607.62,18.4,212.5,0.4832,0.2487,9.29,3.998,6.02,0.5134,4.255,6.539,61.98,199.6,15.16,0.06126,0.1208,0.0909,0.01657,3.174,53.59,0.4173,1.089,0.08123,0.555
2023-09-14,26522.73,1626.47,18.85,212.2,0.4892,0.2513,9.4,4.058,6.151,0.5223,4.27,6.834,62.83,207.8,15.26,0.06208,0.1204,0.0934,0.01707,3.233,54.37,0.4196,1.109,0.08377,0.567
2023-09-15,26600.0,1641.29,19.14,214.1,0.5005,0.2505,9.43,4.139,6.367,0.53,4.351,6.933,65.89,217.2,15.69,0.0625,0.1203,0.0964,0.01787,3.367,55.85,0.4357,1.13,0.08405,0.574
2023-09-16,26559.67,1634.4,19.12,214.9,0.4998,0.2503,9.38,4.185,6.281,0.5285,4.336,7.144,65.38,214.6,15.66,0.06214,0.1194,0.0976,0.01768,3.322,59.17,0.4379,1.128,0.08352,0.577
2023-09-17,26527.51,1622.48,18.81,216.5,0.4925,0.2471,9.1,4.07,6.146,0.5172,4.282,6.943,63.55,209.9,15.42,0.06147,0.1161,0.095,0.01712,3.329,59.34,0.4316,1.095,0.08334,0.558
2023-09-18,26762.51,1636.66,19.64,216.0,0.503,0.2516,9.11,4.106,6.567,0.5263,4.363,7.384,65.89,217.3,15.69,0.06198,0.1181,0.0964,0.01735,3.331,60.56,0.425,1.1,0.08388,0.573
2023-09-19,27210.26,1643.12,20.03,217.2,0.514,0.2548,9.21,4.152,6.846,0.5448,4.407,7.503,67.28,218.7,15.75,0.06268,0.1184,0.0972,0.01768,3.368,61.83,0.444,1.121,0.08455,0.584
2023-09-20,27125.0,1622.26,20.29,214.4,0.5212,0.2517,9.05,4.138,6.905,0.5409,4.363,7.292,64.55,215.4,15.58,0.06262,0.1169,0.1003,0.01773,3.366,65.5,0.4419,1.121,0.08444,0.579
2023-09-21,26568.08,1583.94,19.46,210.8,0.5071,0.2449,8.83,4.012,6.664,0.5196,4.243,7.148,64.69,208.5,15.22,0.06131,0.1138,0.0973,0.01711,3.214,62.5,0.4443,1.125,0.08301,0.576
2023-09-22,26580.14,1593.08,19.43,211.1,0.5122,0.2449,8.87,4.019,6.958,0.5211,4.261,7.131,64.37,207.8,15.19,0.06152,0.1146,0.102,0.01703,3.223,64.4,0.4909,1.122,0.08334,0.576
2023-09-23,26575.96,1593.86,19.49,210.5,0.5076,0.2461,8.9,4.033,7.189,0.5207,4.28,7.085,65.07,208.2,15.26,0.06152,0.1142,0.1006,0.01701,3.241,62.97,0.4742,1.115,0.08362,0.582
2023-09-24,26248.38,1580.71,19.36,208.3,0.5021,0.2427,8.78,3.993,6.972,0.5136,4.235,6.98,63.58,204.7,15.09,0.06069,0.1123,0.1012,0.01652,3.21,61.74,0.5147,1.096,0.0836,0.571
2023-09-25,26304.81,1588.33,19.39,209.9,0.5056,0.2459,8.95,4.068,7.494,0.5196,4.271,7.039,64.33,210.5,15.22,0.06094,0.113,0.0977,0.01675,3.211,62.23,0.5214,1.101,0.08466,0.569
2023-09-26,26221.67,1594.01,19.03,212.6,0.5019,0.2455,9.04,4.013,7.356,0.5099,4.26,6.958,63.8,214.6,15.12,0.06062,0.1119,0.0955,0.01656,3.171,61.12,0.5236,1.08,0.08471,0.562
2023-09-27,26372.99,1598.64,19.14,212.0,0.4993,0.2446,8.92,3.993,7.645,0.5037,4.25,6.97,63.53,229.4,15.35,0.06053,0.1125,0.0957,0.01639,3.211,60.7,0.5171,1.077,0.0855,0.561
2023-09-28,27021.39,1652.99,19.96,215.0,0.5098,0.2489,9.27,4.073,7.807,0.5197,4.419,7.106,65.21,238.7,15.81,0.0615,0.1142,0.0975,0.01693,3.313,65.69,0.5164,1.108,0.08675,0.571
2023-09-29,26906.96,1667.45,20.28,215.2,0.5215,0.2494,9.17,4.074,7.946,0.5258,4.402,7.102,65.55,235.0,15.87,0.06213,0.1128,0.1015,0.01705,3.336,66.06,0.5222,1.121,0.08912,0.578
2023-09-30,26962.56,1670.89,21.37,214.6,0.5149,0.254,9.24,4.103,8.191,0.5327,4.456,7.235,65.97,233.9,16.35,0.06207,0.1123,0.1033,0.01741,3.354,67.56,0.5195,1.133,0.0886,0.582
2023-10-01,27992.57,1733.79,23.87,218.2,0.5241,0.2659,9.75,4.263,8.054,0.5691,4.653,7.565,68.19,242.3,16.7,0.06319,0.1143,0.1063,0.01748,3.465,72.21,0.5381,1.16,0.09011,0.604
2023-10-02,27494.51,1662.4,23.37,214.6,0.5123,0.2591,9.31,4.12,7.47,0.5472,4.457,7.144,65.97,246.3,16.14,0.062,0.1115,0.1013,0.0169,3.331,69.15,0.4991,1.115,0.08744,0.587
2023-10-03,27426.46,1656.88,23.6,213.5,0.539,0.261,9.42,4.077,7.409,0.5666,4.362,7.063,65.5,230.3,15.7,0.06137,0.1147,0.1012,0.01687,3.309,65.07,0.4875,1.099,0.09071,0.585
2023-10-04,27778.57,1646.58,23.13,213.4,0.5326,0.2589,10.1,4.042,7.674,0.5622,4.307,6.963,64.4,233.1,15.63,0.06147,0.1124,0.0993,0.01676,3.311,66.67,0.4822,1.098,0.08891,0.577
2023-10-05,27410.39,1611.79,22.7,210.6,0.5227,0.2602,10.14,4.024,7.465,0.5449,4.306,6.83,64.8,230.9,15.44,0.06086,0.1107,0.1002,0.01663,3.258,66.91,0.4671,1.073,0.08824,0.564
2023-10-06,27931.09,1645.03,23.41,213.4,0.5255,0.2646,10.66,4.068,7.639,0.5636,4.395,6.909,65.5,230.8,15.72,0.06137,0.1118,0.1007,0.01684,3.335,68.88,0.4732,1.093,0.08719,0.57
2023-10-07,27956.67,1633.57,23.3,212.3,0.5216,0.2587,10.35,4.051,7.524,0.5638,4.374,6.963,65.45,230.2,15.66,0.06143,0.1111,0.1,0.01702,3.447,66.74,0.472,1.091,0.08808,0.569
2023-10-08,27917.05,1632.84,23.22,211.4,0.5174,0.2563,10.09,4.012,7.673,0.5607,4.337,6.942,65.34,227.8,15.49,0.06096,0.1107,0.1013,0.01716,3.394,66.04,0.4739,1.094,0.08802,0.566
2023-10-09,27590.12,1580.13,22.1,205.8,0.5027,0.2513,9.54,3.881,7.276,0.5293,4.144,6.832,63.07,218.4,15.04,0.05873,0.106,0.0965,0.01651,3.226,63.3,0.4491,1.041,0.08613,0.541
2023-10-10,27390.12,1567.63,22.11,208.6,0.4965,0.249,9.53,3.811,7.259,0.5176,4.12,6.68,63.61,212.2,14.94,0.05913,0.1043,0.0951,0.01661,3.195,64.08,0.435,1.043,0.08622,0.542
2023-10-11,26875.52,1566.87,22.01,206.6,0.4888,0.2481,9.3,3.74,7.391,0.5145,4.129,6.706,61.55,214.1,14.94,0.05851,0.1034,0.0951,0.0162,3.176,63.29,0.4342,1.029,0.08603,0.539
2023-10-12,26759.63,1539.61,21.28,205.1,0.483,0.246,9.12,3.676,7.197,0.5078,4.002,6.584,61.12,214.0,14.79,0.05788,0.1025,0.0936,0.01637,3.21,62.96,0.4241,1.012,0.08481,0.537
2023-10-13,26862.0,1552.16,21.84,206.1,0.4851,0.2458,9.15,3.721,7.256,0.5148,4.031,6.565,61.58,217.2,14.85,0.05839,0.1029,0.0951,0.01638,3.208,63.69,0.4415,1.009,0.08549,0.544
2023-10-14,26852.48,1554.94,22.0,206.5,0.4865,0.247,9.15,3.735,7.331,0.5174,4.084,6.581,61.62,214.5,14.99,0.05984,0.1042,0.0953,0.01638,3.212,64.27,0.4371,1.01,0.08501,0.542
2023-10-15,27154.15,1557.77,21.93,209.7,0.4874,0.2473,9.17,3.753,7.423,0.5153,4.102,6.6,61.63,215.1,14.94,0.05931,0.1063,0.0943,0.01647,3.225,63.96,0.4401,1.027,0.08667,0.548
2023-10-16,28500.78,1599.42,23.95,214.6,0.4978,0.2513,9.4,3.776,7.525,0.5335,4.119,6.627,63.19,230.8,15.24,0.06,0.1074,0.0948,0.01671,3.249,64.79,0.4472,1.033,0.08885,0.558
2023-10-17,28395.91,1565.01,23.93,211.4,0.4912,0.2463,9.1,3.67,7.32,0.5193,3.888,6.443,62.07,226.4,14.96,0.05904,0.1029,0.0914,0.01656,3.206,62.6,0.4332,1.009,0.08854,0.542
2023-10-18,28320.0,1563.44,23.42,210.2,0.4878,0.243,8.91,3.654,7.356,0.5106,3.931,6.292,60.23,226.8,14.81,0.05858,0.1032,0.0899,0.01621,3.174,62.03,0.4243,0.998,0.08915,0.535
2023-10-19,28713.71,1566.57,24.93,211.2,0.5197,0.2469,9.06,3.649,7.304,0.5172,3.929,6.263,61.78,227.3,14.8,0.05887,0.1074,0.0897,0.01629,3.191,63.91,0.4141,0.987,0.08999,0.535
2023-10-20,29669.04,1603.89,27.03,212.1,0.5149,0.2512,9.22,3.718,7.57,0.5356,3.998,6.407,63.38,240.4,15.3,0.0599,0.1074,0.0913,0.01654,3.214,65.9,0.4205,1.005,0.09074,0.547
2023-10-21,29909.8,1628.94,29.32,214.2,0.5208,0.2586,9.63,3.909,8.914,0.5726,4.141,6.629,64.75,244.0,15.74,0.06119,0.1107,0.0942,0.01705,3.341,70.06,0.4397,1.041,0.0916,0.56
2023-10-22,29992.46,1663.7,29.05,217.8,0.5226,0.2639,10.09,3.967,10.19,0.6093,4.213,6.755,65.26,243.4,15.88,0.0617,0.1108,0.0943,0.01759,3.423,79.27,0.451,1.056,0.09031,0.562
2023-10-23,33069.99,1765.46,31.88,228.5,0.5475,0.2807,10.58,4.357,10.577,0.6369,4.378,7.032,69.02,262.0,16.64,0.06742,0.1161,0.0983,0.01859,3.861,84.88,0.4718,1.101,0.09219,0.592
2023-10-24,33922.73,1784.98,30.17,225.2,0.5588,0.2792,10.32,4.19,10.372,0.6245,4.22,7.002,69.15,251.9,16.46,0.0666,0.1143,0.1008,0.01847,3.833,83.51,0.4791,1.138,0.09236,0.593
2023-10-25,34496.05,1787.15,32.44,222.1,0.5552,0.2808,10.52,4.291,11.058,0.6305,4.167,7.116,68.71,254.2,16.39,0.06832,0.1144,0.1009,0.01913,3.771,86.09,0.4785,1.143,0.09351,0.595
2023-10-26,34151.66,1803.38,32.77,223.2,0.5533,0.2872,11.05,4.234,10.928,0.6321,4.111,7.168,68.76,247.3,16.56,0.07185,0.1132,0.1012,0.01874,3.732,80.73,0.4774,1.191,0.09285,0.598
2023-10-27,33892.02,1779.4,31.73,224.1,0.543,0.2893,10.59,4.135,11.185,0.6086,4.024,7.027,66.99,239.3,16.07,0.06776,0.1119,0.0992,0.01855,3.591,78.33,0.4656,1.221,0.09353,0.602
2023-10-28,34081.0,1776.2,31.63,225.7,0.5446,0.2909,10.97,4.181,10.923,0.6201,4.084,7.183,67.73,245.0,16.22,0.069,0.114,0.1017,0.01893,3.735,80.02,0.4807,1.219,0.09433,0.629
2023-10-29,34525.89,1795.14,32.83,227.1,0.5561,0.2954,11.37,4.315,11.081,0.6387,4.153,7.314,68.79,246.1,16.65,0.06935,0.1157,0.1065,0.01907,3.795,84.49,0.493,1.277,0.09489,0.628
2023-10-30,34474.73,1809.04,34.94,228.0,0.578,0.3031,11.46,4.525,11.22,0.6497,4.179,8.105,69.21,245.8,16.78,0.06959,0.1189,0.1121,0.01905,3.857,83.68,0.4881,1.32,0.09558,0.627
2023-10-31,34639.77,1814.67,38.4,226.2,0.5996,0.293,11.33,4.449,11.353,0.6362,4.148,7.929,68.89,244.9,17.48,0.06827,0.1212,0.1093,0.01887,3.828,81.44,0.4794,1.332,0.09715,0.638
2023-11-01,35421.43,1846.99,41.15,227.9,0.6085,0.3071,12.23,4.727,11.638,0.6697,4.795,7.886,69.97,245.3,17.76,0.06894,0.1225,0.1144,0.01948,3.938,89.16,0.521,1.527,0.10014,0.656
2023-11-02,34941.59,1800.8,40.23,231.9,0.6054,0.323,11.88,4.629,11.007,0.6601,4.693,7.833,69.43,235.5,17.3,0.0679,0.1196,0.1113,0.01923,4.091,91.97,0.5096,1.524,0.09922,0.649
2023-11-03,34716.78,1832.71,39.45,230.2,0.6121,0.3292,12.11,4.61,11.46,0.6718,4.653,7.754,69.45,237.6,17.26,0.06807,0.1225,0.1115,0.01926,3.925,90.12,0.533,1.473,0.09722,0.648
2023-11-04,35062.07,1855.54,42.41,237.1,0.6149,0.3278,12.22,4.681,11.496,0.677,4.711,8.093,70.41,240.4,17.47,0.06908,0.1236,0.1149,0.0203,4.002,90.06,0.5535,1.511,0.09765,0.659
2023-11-05,35011.88,1891.71,41.15,244.0,0.6607,0.3419,12.35,4.762,12.231,0.6918,4.772,8.358,71.6,237.5,17.98,0.07108,0.1255,0.1212,0.02053,4.11,89.09,0.565,1.636,0.09808,0.677
2023-11-06,35046.09,1900.95,42.16,255.1,0.7148,0.3624,13.08,4.967,12.984,0.7362,5.109,8.738,74.46,242.8,18.52,0.07637,0.1311,0.1291,0.02179,4.34,100.22,0.5744,1.583,0.09765,0.699
2023-11-07,35399.12,1885.27,42.93,246.2,0.685,0.3512,12.81,4.927,13.04,0.7403,4.928,8.463,73.41,243.9,18.12,0.07338,0.1266,0.1235,0.02167,4.236,97.46,0.5575,1.446,0.09658,0.688
2023-11-08,35624.72,1888.12,43.13,246.7,0.6869,0.3577,12.99,5.033,14.919,0.7874,5.179,8.65,73.07,245.5,18.32,0.07534,0.1276,0.127,0.02255,4.43,100.3,0.5692,1.47,0.09833,0.702
2023-11-09,36701.09,2121.32,45.29,251.6,0.6665,0.3684,12.96,5.09,14.603,0.8546,5.123,9.023,73.83,240.1,20.68,0.07357,0.123,0.1238,0.02205,4.499,100.81,0.5504,1.438,0.09889,0.681
2023-11-10,37301.63,2077.72,56.67,251.0,0.6595,0.3859,14.74,5.3,15.493,0.8427,5.28,9.178,73.28,239.7,20.74,0.07539,0.1237,0.128,0.02281,4.584,100.26,0.603,1.553,0.10622,0.709
2023-11-11,37130.0,2053.17,56.34,251.5,0.6626,0.3844,16.79,5.557,16.477,0.8033,5.393,9.239,75.26,236.7,20.05,0.07849,0.125,0.1335,0.0223,4.739,96.98,0.6235,1.598,0.108,0.726
2023-11-12,37064.13,2044.68,56.28,247.4,0.6613,0.3834,18.98,5.709,16.025,0.8971,5.417,9.527,74.88,236.6,20.05,0.07795,0.1244,0.1461,0.02227,5.144,99.86,0.6305,1.701,0.10851,0.733
2023-11-13,36462.93,2053.65,51.6,241.1,0.6702,0.3568,16.12,5.348,14.358,0.8821,5.222,9.173,71.1,234.0,19.97,0.07456,0.1223,0.1333,0.02129,5.012,92.95,0.5755,1.59,0.10688,0.72
2023-11-14,35551.19,1979.39,56.81,242.3,0.6296,0.3579,17.05,5.197,13.945,0.9176,5.061,9.118,70.61,232.0,19.07,0.07244,0.1179,0.1291,0.02071,4.789,90.79,0.5726,1.538,0.10222,0.695
2023-11-15,37858.2,2058.48,65.43,253.7,0.6481,0.3788,20.7,5.564,15.027,0.9191,5.382,9.646,74.03,237.8,19.89,0.07623,0.1214,0.1422,0.0219,5.219,95.5,0.6113,1.7,0.10406,0.731
2023-11-16,36163.51,1961.77,57.8,242.7,0.6119,0.3706,21.71,5.352,13.866,0.845,5.196,9.594,70.97,234.0,19.28,0.07947,0.1184,0.1357,0.02088,4.85,91.06,0.5716,1.721,0.10233,0.705
2023-11-17,36613.92,1960.82,58.51,244.9,0.6133,0.3671,21.94,5.244,13.702,0.8305,5.108,9.39,70.29,229.7,19.38,0.08641,0.1184,0.136,0.02108,4.737,88.74,0.569,1.872,0.10371,0.713
2023-11-18,36568.1,1962.6,58.56,244.8,0.6106,0.3772,21.99,5.289,13.75,0.8319,5.064,9.231,69.86,227.3,19.19,0.08028,0.1193,0.1345,0.021,4.716,88.11,0.5623,1.77,0.1029,0.71
2023-11-19,37359.86,2011.47,61.1,246.4,0.6258,0.384,22.85,5.434,14.908,0.8522,5.234,9.365,70.54,230.1,19.59,0.08046,0.121,0.1406,0.02144,4.881,91.52,0.5746,1.985,0.10349,0.721
2023-11-20,37448.78,2021.4,56.57,253.1,0.6122,0.3804,20.85,5.302,14.477,0.8103,5.187,8.966,69.51,226.2,19.44,0.07768,0.1197,0.1414,0.02134,4.687,90.24,0.5677,1.997,0.10096,0.706
2023-11-21,35741.65,1933.01,51.65,225.5,0.5788,0.3566,19.02,4.858,13.359,0.728,4.85,8.203,66.15,216.4,18.06,0.07176,0.1134,0.1234,0.01929,4.192,84.49,0.5201,1.75,0.09612,0.647
2023-11-22,37408.34,2063.21,57.56,236.1,0.6109,0.3805,20.78,5.174,14.212,0.7726,6.109,8.806,68.7,223.8,18.98,0.07575,0.1182,0.1323,0.021,4.474,95.41,0.5842,1.824,0.10115,0.677
2023-11-23,37294.28,2062.2,56.51,233.8,0.6209,0.3873,20.64,5.139,14.398,0.7721,6.331,8.744,69.51,225.1,18.92,0.0762,0.1172,0.1306,0.02125,4.487,96.01,0.5777,1.808,0.10208,0.675
2023-11-24,37713.57,2080.84,56.86,232.7,0.6212,0.3862,20.89,5.242,14.482,0.7595,6.167,8.908,70.73,226.4,19.2,0.07818,0.1178,0.1335,0.02127,4.643,99.17,0.5895,1.833,0.10455,0.684
2023-11-25,37780.67,2083.09,58.82,234.4,0.6228,0.3941,21.36,5.328,14.762,0.7793,6.167,9.491,71.87,227.6,19.42,0.07894,0.1211,0.1404,0.0223,4.779,99.57,0.598,1.885,0.10895,0.701
2023-11-26,37447.43,2062.33,57.57,231.7,0.6157,0.3873,21.06,5.329,14.766,0.7622,6.18,9.912,70.03,226.8,19.11,0.07868,0.1198,0.1361,0.02243,4.595,97.91,0.5803,1.828,0.10778,0.699
2023-11-27,37242.7,2027.5,55.06,227.2,0.6039,0.3777,20.35,5.156,14.186,0.7426,6.294,9.307,69.22,223.2,18.55,0.07884,0.1165,0.1317,0.02152,4.541,96.2,0.5586,1.781,0.10193,0.675
2023-11-28,37818.87,2048.14,58.18,229.6,0.6107,0.3858,20.68,5.275,14.521,0.7486,6.167,9.256,69.77,223.3,18.85,0.08083,0.1185,0.133,0.02162,4.533,96.92,0.5619,1.821,0.10295,0.678
2023-11-29,37854.64,2028.81,59.31,227.3,0.6091,0.3816,21.12,5.161,14.511,0.7575,6.008,9.222,70.0,223.2,18.74,0.08047,0.1185,0.1341,0.02178,4.433,96.5,0.5497,1.798,0.10343,0.679
2023-11-30,37723.96,2051.96,59.3,227.6,0.6063,0.3759,21.39,5.473,14.412,0.7627,5.959,9.249,69.42,221.4,18.65,0.08343,0.1183,0.1338,0.02136,4.384,98.26,0.5583,1.879,0.10347,0.679
2023-12-01,38682.52,2087.24,59.75,228.5,0.6125,0.3844,21.87,5.471,14.988,0.7994,6.016,9.466,71.57,225.1,18.97,0.08385,0.1198,0.1394,0.02254,4.505,100.12,0.5717,1.893,0.10306,0.689
2023-12-02,39450.35,2164.74,63.66,229.0,0.6208,0.3976,22.24,5.562,15.992,0.8152,6.172,9.635,72.2,228.2,19.59,0.08617,0.1216,0.1479,0.0229,4.662,104.19,0.6086,2.008,0.10317,0.701
2023-12-03,39972.26,2192.95,62.98,228.1,0.6229,0.3949,21.94,5.541,15.705,0.8138,6.057,9.539,72.31,230.0,19.84,0.08571,0.122,0.1513,0.02264,4.574,102.72,0.6025,1.979,0.10308,0.7
2023-12-04,41991.1,2243.37,61.64,233.5,0.6245,0.4068,22.68,5.632,15.813,0.8105,6.111,9.777,72.93,252.3,19.98,0.09188,0.1222,0.1534,0.02409,4.732,100.0,0.6053,2.149,0.10384,0.718
2023-12-05,44073.32,2293.33,61.03,231.2,0.621,0.4257,24.54,5.907,15.729,0.8137,6.256,9.891,74.34,250.9,20.26,0.09435,0.1224,0.1537,0.02481,4.784,98.69,0.6304,2.257,0.10356,0.742
2023-12-06,43762.69,2232.7,61.85,229.4,0.64,0.4429,26.2,6.046,15.268,0.8197,6.0,9.745,72.41,244.6,20.28,0.09493,0.1254,0.1528,0.02532,4.739,96.3,0.6042,2.285,0.10476,0.74
2023-12-07,43273.14,2355.73,67.74,232.6,0.6432,0.4555,26.28,6.242,15.691,0.8424,6.293,9.902,74.02,246.9,21.98,0.09593,0.1262,0.1638,0.02523,5.031,98.65,0.6463,2.267,0.10416,0.769
